Jammu and Kashmir,Jammu,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","GHANDHI MEMORIAL COLLEGE OF EDUCATION, JAMMU (Id: C-45986)",Affiliated College,"RAIPUR, BANTALAB, NEAR NARDHANI MORH, JAMMU",www.gmcejammu.in,Private Un-Aided,1943,Education/Teacher Education,Rural,,2020,2011
Jammu and Kashmir,Jammu,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","VISHWA BHARTI COLLEGE OF EDUCATION, JAMMU (Id: C-45988)",Affiliated College,"AKALPUR MORE P/O UDHAYWALLA, 180018, JAMMU",www.vbce.org.in,Local Body,1979,Education/Teacher Education,Rural,,2020,2011
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Ashoka College of Education (Id: C-30796),Affiliated College,"Near Fish Seed Farm, Manke Talab Kathua, Kathua",www.ashokaeducationalgroup.org,Private Un-Aided,2001,Education/Teacher Education,Rural,,2020,2010
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Bhagat Kabir College of Education (Id: C-22890),Affiliated College,"Hatli Road Kathua, KATHUA, Kathua",https://bhagatkabircollege.in,Private Un-Aided,2004,Education/Teacher Education,Rural,,2020,2010
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Cosmic College of Education (Id: C-22905),Affiliated College,"LAKHNPUR NEAR RAM LILA GROUND, DISTRICT KATHUA, KATHUA",www.cosmiccollege.net,Private Un-Aided,2004,No,Rural,,2020,2010
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",DATA RANPAT DEV COLLEGE OF BSC NURSING AND POST BASIC BSC NURSING (Id: C-63886),Affiliated College,VILLAGE DHALOTI,,Private Aided,2019,Nursing,Rural,,2020,2019
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Girdari Lal Dogra Memorial Degree College Hiranagar (Id: C-23020),Affiliated College,"GLDM Degree College Hiranagar, Near Police Station Hiranagar, Tehsil Hiranagar",www.gldmdchiranagar.in,State Government,2005,No,Rural,,2020,2010
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)","GOVERNMENT DEGREE COLLEGE, MAHANPUR (Id: C-48770)",Affiliated College,"GOVERNMENT DEGREE COLLEGE, MAHANPUR, TEHSIL MAHANPUR",www.gdcmahanpur.co.in,State Government,2011,No,Rural,,2020,2012
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)","Government Degree College, Marheen (Id: C-62818)",Affiliated College,"GOVT DEGREE COLLEGE MARHEEN, C/O GOVT MIDDLE SCHOOL MARHEEN, MARHEEN",,State Government,2019,No,Rural,,2020,2019
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Government Medical College Kathua (Id: C-63247),Affiliated College,"Chak Sajjan, Kathua",www.gmckathua.in,State Government,2018,Medical-Allopathy,Urban,,2020,2019
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)","Govt. Degree College, Bani (Id: C-22953)",Affiliated College,Bani,www.gdcbani.com,State Government,2008,No,Rural,,2020,2010
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)","Govt. Degree College,Basohli (Id: C-22984)",Affiliated College,"Basohli, Basohli",www.gdcbasohli.com,State Government,2005,No,Rural,,2020,2010
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)","Govt. Degree College, Billawar (Id: C-22988)",Affiliated College,"Dewal, Post Office: Malti, Billawar",www.gdcbillawar.com,State Government,2005,No,Rural,,2020,2010
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)","Govt. Degree College for Women, Kathua (Id: C-30795)",Affiliated College,"Govt. Degree College for Women, Kathua, Ward No 2 Kathua, Kathua",www.gdcwkathua.in,State Government,2005,No,Urban,,2020,2010
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)","Govt. Degree College, Kathua (Id: C-23011)",Affiliated College,"Govt. Degree College, Kathua, College Road Kathua, Kathua",www.gdckathua.com,State Government,1961,No,Urban,,2020,2010
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Govt Degree College Ramkote (Id: C-63731),Affiliated College,"Ramkot, Tehsil Ramkot and District, Kathua, Ramkote",https://gdcramkote.in,State Government,2019,No,Rural,,2020,2019
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Guru Gang Dev ji college of Education (Id: C-30790),Affiliated College,"Chann Arorian, Teh. Mahreen, KATHUA, KATHUA",www.ggdjcollege.com,Private Aided,2001,No,Rural,,2020,2010
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Guru Teg Bahadur College of Education (Id: C-22881),Affiliated College,"Lakhanpur, Lakhanpur,Kathua, Lakhanpur, Kathua",www.gtbce.org,Private Un-Aided,2008,No,Rural,,2019,2010
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Kathua Campus (Id: C-56138),PG Center / Off-Campus Center,"Janglote road, Kathua, Kathua",www.kathuacampus.in,University,2006,No,Rural,,2020,2016
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Lal Bahadur Shastri College of Education (Id: C-22943),Affiliated College,"VPO FORELAIN - RAJBAGH TEHSIL AND DISTRICT KATHUA, DO, KATHUA",www.lbscollegerajbagh.com,Private Un-Aided,2007,Education/Teacher Education,Rural,,2020,2010
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",New Age College of Education (Id: C-30793),Affiliated College,"P.O Phinter, Teh. Billawar, Billawar",www.newagecollege.in,Local Body,2002,No,Rural,,2020,2010
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",New Age Degree College (Id: C-22909),Affiliated College,"P.O: PHINTER, TEHSIL: BILLAWAR, JAMMU",www.newagecollege.in,Local Body,2003,No,Rural,,2020,2010
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Rajive Gandhi Degree College (Id: C-22948),Affiliated College,"National Highway kalibari, Kathua, Kathua",www.rajivgandhicollege.com,Private Aided,2011,No,Urban,,2020,2010
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Rajiv Gandhi Memorial College of Education (Id: C-23002),Affiliated College,"National Highway, Kalibari kathua, kathua",www.rajivgandhicollege.com,Private Aided,2003,No,Urban,,2020,2010
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Ramisht College of Education (Id: C-30799),Affiliated College,"Ramisht college of Education, Plahi Basohli, Basohli",www.ramishtcollege.com,Private Un-Aided,2003,Education/Teacher Education,Rural,,2020,2010
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",RB Educational Trust (Id: C-61301),Affiliated College,"Village-Krandi, Tehsil-Marheen, Rajbagh",,Private Aided,2017,No,Rural,,2020,2018
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",R.S College of Education (Id: C-23025),Affiliated College,"Kanyari Janglote, Kathua, Kathua",rscollegeofeducacton.in,University,2007,Education/Teacher Education,Rural,,2020,2010
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Surya College of Education (Id: C-22900),Affiliated College,"Surya College of Education, National Highway, Logate Morh Kathua, Kathua, Jammu",www.suryacollege.com,Private Un-Aided,2003,No,Rural,,2020,2010
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Swami Vishwatamanand Saraswati Degree College (Id: C-22863),Affiliated College,"Vill & Post office Chhannarorian, Distt. Kathua, Kathua",,Private Un-Aided,2001,No,Rural,,2019,2010
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Thakur Dharma Singh College of Education (Id: C-22874),Affiliated College,"Ward No. 9, Parliwand, Near Old Bus Stand, Kathua, Kathua",www.tdscollege.in,Private Un-Aided,2003,Education/Teacher Education,Urban,,2020,2010
Jammu and Kashmir,Kathua,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Vivekananda College of Education (Id: C-22991),Affiliated College,"Vivekananda College of Education,, Lakhanpur (Kathua) J&K - 184152, Kathua",www.vivekanandacollege.co.in,Private Un-Aided,1995,Education/Teacher Education,Rural,,2020,2010
Jammu and Kashmir,Kishtwar,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)","GOVERNMENT DEGREE COLLEGE, MARWAH (Id: C-50202)",Affiliated College,"Dherhie Nowpahi, Marwah, Marwah",,State Government,2013,No,Rural,,2018,2013
Jammu and Kashmir,Kishtwar,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)","Govt. Degree College, Chatroo (Id: C-22958)",Affiliated College,"Guzar Pul, Teh Chatroo, Chatroo",,State Government,2008,No,Rural,,2020,2010
Jammu and Kashmir,Kishtwar,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)","Govt Degree College, Kishtwar (Id: C-23016)",Affiliated College,"Government Degree college Kishtwar, Kishtwar",www.gdckishtwar.in,State Government,1986,No,Rural,,2020,2010
Jammu and Kashmir,Kishtwar,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Govt Degree College Padder (Id: C-63678),Affiliated College,"GDC Padder,Tehsil- Atholi Block Padder",,State Government,2019,No,Rural,,2020,2019
Jammu and Kashmir,Kishtwar,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Islamia Farida College of Education (Id: C-22937),Affiliated College,"Near Jammia Masjid Kishtwar, Kishtwar, Kishtwar",www.faridiainstitutekishtwar.in,Private Aided,2001,No,Rural,,2020,2010
Jammu and Kashmir,Kishtwar,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Kishtwar (Id: C-22945),PG Center / Off-Campus Center,"Kishtwar Campus, University of Jammu, Kishtwar",www.kishtwarcampus.in,University,2010,Computer Application,Urban,,2020,2010
Jammu and Kashmir,Kulgam,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","GOVERNMENT DEGREE COLLEGE DHMHAL, HANJI PORA (Id: C-48529)",Affiliated College,"DH Pora, Damhal Hanjipora Kulgam, Kulgam",www.gdcdhpora.ac.in,State Government,2011,No,Rural,,2020,2012
Jammu and Kashmir,Kulgam,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)",GOVERNMENT DEGREE COLLEGE FRISAL  (Id: C-64949),Affiliated College,"Goverment Degree College ,  Frisal Homeshalibugh, Frisal Yaripora Kulgam",www.gdcfrisal.com,University,2019,No,Rural,,2020,2020
Jammu and Kashmir,Kulgam,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","Govt. Degree College,Killam Kulgam,Kmr (Id: C-21449)",Affiliated College,"Altaf Memorial Govt. Degree College Kilam, Kulgam, Altaf Memorial Govt. Degree College Kilam, Kulgam, kulgam",www.gdckillam.com,State Government,2008,No,Rural,,2020,2010
Jammu and Kashmir,Kulgam,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","Govt. Degree College Kulgam, Kashmir (Id: C-21414)",Affiliated College,"Govt. Degree College Kulgam, Kashmir, 192231, Govt. Degree College Kulgam, Kashmir,192231, Kulgam",gdckulgam.edu.in,State Government,2004,No,Rural,,2020,2010
Jammu and Kashmir,Kulgam,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)",ISLAMIC DISCOVERY OF EDUCATION (Id: C-50490),Affiliated College,"PUMBAI, CHAWAGAM, KULGAM",www.islamicdiscoverycollege.in,Private Un-Aided,2014,Education/Teacher Education,Rural,,2020,2014
Jammu and Kashmir,Kulgam,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)",PRINCIPAL GOVT DEGREE COLLEGE QAZIGUND (Id: C-64535),Affiliated College,"NH 44 Levdora Qazigund , , Qazigund",,State Government,2019,No,Rural,,2020,2020
Jammu and Kashmir,Kulgam,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","SOUTH VALLEY COLLEGE OF EDUCATION, DEVSAR KULGAM (Id: C-57507)",Affiliated College,"QAZIGUND-KULGAM ROAD, DEVSAR KULGAM KASHMIR, KULGAM",www.southvalleycollege.com,Private Un-Aided,2015,No,Rural,,2020,2016
Jammu and Kashmir,Kupwara,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)",ARR RASHID COLLEGE OF EDUCATION UNISOO (Id: C-62840),Affiliated College,"UNISOO LANGATE HANDWARA, UNISOO LANGATE HANDWARA, KUPWARA",arrcollege.com,Private Un-Aided,2017,Education/Teacher Education,Rural,,2020,2019
Jammu and Kashmir,Kupwara,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","GOVERNMENT DEGREE COLLEGE WOMEN, KUPWARA (Id: C-48530)",Affiliated College,"Sulkoot Kupwara, Sulkoot Kupwara, kupwara",www.gdcwkupwara.edu.in,Central Government,2011,No,Rural,,2020,2012
Jammu and Kashmir,Kupwara,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","Govt Degree College Handwara, Kashmir (Id: C-21418)",Affiliated College,"Handwara, Handwara, Kashmir (Pin Code- 193221), Handwara",www.gdchandwara.edu.in,State Government,1988,No,Rural,,2020,2010
Jammu and Kashmir,Kupwara,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)",GOVT DEGREE COLLEGE KRALPORA (Id: C-64651),Affiliated College,"Kralpora, Kralpora Kupwara, Kupwara",,State Government,2019,No,Rural,,2020,2020
Jammu and Kashmir,Kupwara,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","Govt. Degree College Kupwara, Kashmir (Id: C-21410)",Affiliated College,"Bohipora Kupwara - 193222, Kupwara, Kupwara",www.gdckupwara.edu.in,State Government,1988,No,Rural,,2020,2010
Jammu and Kashmir,Kupwara,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)",GOVT DEGREE COLLEGE LANGATE  (Id: C-64538),Affiliated College,"Langate town , Langate near Community Health Centre Langate , Langate ",,University,2019,No,Rural,,2020,2020
Jammu and Kashmir,Kupwara,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","Govt. Degree College Sogam Kupwara, Kashmir (Id: C-21442)",Affiliated College,"sogam lolab, sogam Lolab, Srinagar",www.sogamcollege.co.in,State Government,2008,No,Rural,,2020,2010
Jammu and Kashmir,Kupwara,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","Govt. Degree College Tangdar Kupwara, Kashmir (Id: C-21424)",Affiliated College,"Tehsil Karnah, District Kupwara, Tangdhar",,State Government,2008,No,Rural,,2020,2010
Jammu and Kashmir,Kupwara,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)",GOVT DEGREE COLLEGE VILGAM KUPWARA (Id: C-64012),Affiliated College,"Vilgam, Vilgam, Kupwara , Vilgam",,State Government,2019,No,Rural,,2020,2020
Jammu and Kashmir,Kupwara,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","SHEIKHUL- AALAM COLLEGE OF EDUCATION, KUPWARA (Id: C-45989)",Affiliated College,"POST OFFICE KUPWARA, SRINAGAR",www.suacollege.com,Private Un-Aided,2002,Education/Teacher Education,Rural,,2020,2011
Jammu and Kashmir,Poonch,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",GOVERNMENT DEGREE COLLEGE MANDI  (Id: C-63636),Affiliated College,"VILLAGE  RAJPURA, TEHSIL   MANDI, MANDI (POONCH)",www.gdcmandi.co.in,State Government,2019,No,Rural,,2020,2019
Jammu and Kashmir,Poonch,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)","GOVERNMENT DEGREE COLLEGE, SURANKOT (Id: C-48473)",Affiliated College,"POST OFFICE SAMOTE SURANKOTE, TEHSIL SURANKOTE, MIRZA MORH SURANKOTE",www.gdcsurankote.in,State Government,2011,No,Rural,,2020,2012
Jammu and Kashmir,Poonch,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)","Govt. Degree College, Mendhar (Id: C-22950)",Affiliated College,"POST OFFICE : MENDHAR, TEHSIL : MENDHAR, MENDHAR",www.gdcmendhar.com,State Government,2005,No,Rural,,2020,2010
Jammu and Kashmir,Poonch,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Muqaddas Degree College (Id: C-22894),Affiliated College,"Village Gohlad Teh Mendhar, Jammu and Kashmir, Mendhar",www.mdcmendhar.in,Private Un-Aided,2000,No,Rural,,2020,2010
Jammu and Kashmir,Poonch,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Poonch Campus (Id: C-56137),PG Center / Off-Campus Center,"Poonch Campus, University of Jammu, Poonch",,University,2008,No,Rural,,2020,2016
Jammu and Kashmir,Poonch,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Poonch College of Education (Id: C-30803),Affiliated College,"near Police line, Poonch, Poonch",,Private Un-Aided,2003,No,Rural,,2020,2010
Jammu and Kashmir,Poonch,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Sh. Krishan Chander Govt. Degree College Poonch (Id: C-22922),Affiliated College,"Tehsil Haveli, District Poonch, J&K 185101, Tehsil Haveli, District Poonch, J&K 185101, Poonch",www.gdcpoonch.co.in,State Government,1955,No,Rural,,2020,2010
Jammu and Kashmir,Pulwama,State Public University ,"Islamic University of Science & Technology, Pulwama (Id: U-0194)","Syed Mantaqui Memorial College of Nursing and  Medical Technology, Awantipora, Pulwama (Id: C-57816)",Constituent / University College,,,,,,,,NO,2016
Jammu and Kashmir,Pulwama,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)",DOLPHIN INSTITUTE OF MEDICAL SCIENCE AND TECHNOLOGY TAHAB ROAD PULWAMA (Id: C-64013),Affiliated College,"Palpora Tahab Toad Pulwama, Palpora Tahab Road Pulwama, Palpora Pulwama",www.dimsp.in,Private Un-Aided,2008,No,Rural,,2020,2020
Jammu and Kashmir,Pulwama,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)",G A MEMORIAL COLLEGE OF EDUCATION (Id: C-50489),Affiliated College,"NATIONAL HIGHWAY,BARSOO, PAMPORE, PULWAMA",,Private Un-Aided,2014,No,Rural,,2020,2014
Jammu and Kashmir,Pulwama,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)",GOVERNMENT DEGREE COLLEGE AWANTIPORA (Id: C-63921),Affiliated College,"Village Kanjnag Tral Road Awantipora, , Awantipora",,State Government,2019,No,Rural,,2020,2020
Jammu and Kashmir,Pulwama,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","GOVERNMENT DEGREE COLLEGE, PAMPORE (Id: C-48532)",Affiliated College,"Near Khrew Road, Tulbagh, Pampore, Pampore",www.gdcpampore.edu.in,State Government,2011,No,Rural,,2020,2012
Jammu and Kashmir,Pulwama,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)",GOVERNMENT DEGREE COLLEGE RAJPORA (Id: C-63599),Affiliated College,"HOSPITAL ROAD NEAR SPORTS STADIUM RAJPORA, New Colony Rajpora Pulwama, Tehsil Rajpora",www.gdcrajpora.com,State Government,2019,No,Rural,,2020,2019
Jammu and Kashmir,Pulwama,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","Govt. Degree College for Women Pulwama, Kashmir (Id: C-21411)",Affiliated College,"Govt. Degree College for Women Pulwama, Kashmir, , PULWAMA",gdcwpulwama.edu.in,State Government,2008,No,Rural,,2020,2010
Jammu and Kashmir,Pulwama,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","Govt. Degree College  Pulwama, Kashmir (Id: C-21446)",Affiliated College,"NEWA ROAD PULWAMA.  PIN CODE: 192301, PULWAMA",https://www.gdcpulwama.edu.in/#/Home,State Government,1986,No,Urban,,2020,2010
Jammu and Kashmir,Pulwama,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","Govt. Degree College Tral, Kashmir (Id: C-21438)",Affiliated College,"New Campus Bajwani Tral, New Campus Bajwani Tral, Tral",www.gdctral.ac.in,State Government,1988,No,Rural,,2020,2010
Jammu and Kashmir,Pulwama,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","GREEN VALLEY COLLEGE OF EDUCATION, PULWAMA (Id: C-45992)",Affiliated College,"NH - A  LETHPORA, PAMPORE, PAMPORE",www.gvcp.net,Local Body,2003,Education/Teacher Education,Rural,,2019,2011
Jammu and Kashmir,Pulwama,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","GURU NANK COLLEGE OF EDUCATION, PULWAMA (Id: C-45993)",Affiliated College,"Main Road , Opposite SBI BANK Awantipora, Awantipora",,Private Un-Aided,2003,Education/Teacher Education,Urban,,2020,2011
Jammu and Kashmir,Pulwama,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","INSIGHT INSTITUTE OF EDUCATION AND TRANING, PULWAMA (Id: C-45994)",Affiliated College,"PINGLENA, PINGLENA,PULWAMA-192301, SRINAGAR",www.insightcollege.org,Private Un-Aided,2004,Education/Teacher Education,Rural,,2020,2011
Jammu and Kashmir,Pulwama,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","ISLAMIC ORIENTAL COLLEGE, TRAL (Id: C-46524)",Affiliated College,"TRAL, TRAL, TRAL",www.ioctral.com,Local Body,1965,Oriental Learning,Rural,,2020,2011
Jammu and Kashmir,Pulwama,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","KCEF COLLEGE OF EDUCATION, PULWAMA (Id: C-45995)",Affiliated College,"PAYER ROAD, PULWAMA, SRINAGAR",www.kcef.co.in,Private Un-Aided,2002,Education/Teacher Education,Rural,,2020,2011
Jammu and Kashmir,Pulwama,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)",KCEF LAW COLLEGE (Id: C-46539),Affiliated College,"PAYER ROAD, PULWAMA, PULWAMA",www.kcef.co.in,Private Un-Aided,2008,Law,Rural,,2020,2012
Jammu and Kashmir,Pulwama,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)",MASTER INSTITUTE OF INFORMATION TECHNOLOGY (Id: C-46533),Affiliated College,"PULWAMA, PULWAMA, PULWAMA",www.miit-pulwama.com,Private Un-Aided,2010,Computer Application,Urban,,2020,2011
Jammu and Kashmir,Pulwama,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)",MEX WELL COLLEGE OF EDUCATION (Id: C-46535),Affiliated College,"Main City Pulwama, Rajpora Road Pulwama, Pulwama",www.maxwellcollege.nic.in,Private Un-Aided,2006,Education/Teacher Education,Urban,,2020,2011
Jammu and Kashmir,Pulwama,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)",PARAMOUNT COLLEGE OF EDUCATION (Id: C-50491),Affiliated College,"PRICHOO, PULWAMA, PULWAMA",,Private Un-Aided,2014,Education/Teacher Education,Rural,,2020,2014
Jammu and Kashmir,Pulwama,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","SOCH KRAL MEMROIAL COLLEGE OF EDUCATION, PULWAMA (Id: C-45996)",Affiliated College,"Post office Newa Distt/Teh. Pulwama, South Kasshmir, Srinagar",www.skmcollege.edu.in,Private Un-Aided,2003,No,Rural,,2020,2011
Jammu and Kashmir,Pulwama,State Public University ,"University of Kashmir, Srinagar (Id: U-0196)","ZAKIR MEMORIAL COLLEGE OF EDUCARTION, PULWAMA (Id: C-45998)",Affiliated College,"Tahab Pulwama, Pulwama",zmce.in,Private Un-Aided,2006,No,Rural,,2020,2011
Jammu and Kashmir,Rajauri,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Government Degree College Doongi Rajouri (Id: C-63606),Affiliated College,"GDC Doongi, Village Sasalkote, Rajouri, GDC Doongi, Village Sasalkote, Doongi, district Rajouri, Rajouri",www.gdcdoongi.ac.in,State Government,2019,No,Rural,,2020,2019
Jammu and Kashmir,Rajauri,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",GOVERNMENT DEGREE COLLEGE KALKOTE (Id: C-48772),Affiliated College,"GOVT. DEGREE COLLEGE, KALAKOTE, KALAKOTE",https://www.gmdckalakote.in,State Government,2011,No,Rural,,2020,2012
Jammu and Kashmir,Rajauri,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",GOVERNMENT DEGREE COLLEGE SUNDERBANI (Id: C-48773),Affiliated College,"post office sunderbani Pincode (185153), Teh- Sunderbani, Dist- Rajouri, J&K, Sunderbani",www.gdcsunderbani.com,State Government,2011,No,Urban,,2020,2012
Jammu and Kashmir,Rajauri,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)","Govt. Degree College, Budhal (Id: C-22915)",Affiliated College,"Budhal, Budhal, Budhal",www.gdcbudhal.com,State Government,2008,No,Rural,,2020,2010
Jammu and Kashmir,Rajauri,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",GOVT DEGREE COLLEGE DARHAL (Id: C-64011),Affiliated College,"Village Darhal, Block Darhal, Darhal",www.gdcdarhal.com,State Government,2019,No,Rural,,2020,2020
Jammu and Kashmir,Rajauri,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",GOVT DEGREE COLLEGE KOTERANKA (Id: C-63681),Affiliated College,"KOTRANAK, 0, KOTRANAK",www.gdckotranka.in,State Government,2019,No,Rural,,2020,2019
Jammu and Kashmir,Rajauri,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)","Govt. Degree College, Nowshera (Id: C-22866)",Affiliated College,"Govt. Degree College, Nowshera, pin no 185151, Nowshera",www.gdcnowshera.co.in,State Government,2008,No,Rural,,2020,2010
Jammu and Kashmir,Rajauri,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)","Govt. Degree College, Rajouri (Id: C-22904)",Affiliated College,"Kheora, Rajouri, Pin: 185133, Rajouri",www.gpgcollegerajouri.ac.in,State Government,1981,No,Rural,,2020,2010
Jammu and Kashmir,Rajauri,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)","Govt. Degree College, Thanamandi (Id: C-22862)",Affiliated College,Thannamandi,www.gdcthannamandi.com,State Government,2005,No,Urban,,2020,2010
Jammu and Kashmir,Rajauri,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Govt Medical College Rajouri (Id: C-62121),Affiliated College,Kheora Rajouri,,State Government,2018,Medical-Allopathy,Rural,,2020,2019
Jammu and Kashmir,Rajauri,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Himalayan College of Education (Id: C-30804),Affiliated College,"Himalayan College of Education, Chenani Bagla Rajouri, Rajouri",www.himalayancampus.org,Private Un-Aided,2003,No,Rural,,2020,2010
Jammu and Kashmir,Rajauri,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Himalayan Degree college (Id: C-22886),Affiliated College,"Himalayan Degree College, Chenani Bagla, Rajouri",www.himalayancampus.org,Private Un-Aided,2004,No,Rural,,2020,2010
Jammu and Kashmir,Rajauri,State Public University ,"University of Jammu, Jammu Tawi (Id: U-0195)",Sh. Swami Vishwatamanand Saraswati Degree College (Id: C-23024),Affiliated College,"SSVS DEGREE COLLEGE SHIV KASHI SUNDER BANI, SSVS DEGREE COLLEGE SHIV KASHI SUNDER BANI, RAJOURI",,Private Un-Aided,2000,No,Rural,,2020,2010
